time_us,event_type,seq,board_time_us,reference_time_us,pps_status,note
16550000,IMU_SAMPLE,1655,16550000,,0,
16560000,IMU_SAMPLE,1656,16560000,,0,
16570000,IMU_SAMPLE,1657,16570000,,0,
16580000,IMU_SAMPLE,1658,16580000,,0,
16590000,IMU_SAMPLE,1659,16590000,,0,
16600000,IMU_SAMPLE,1660,16600000,,0,
16610000,IMU_SAMPLE,1661,16610000,,0,
16620000,IMU_SAMPLE,1662,16620000,,0,
16630000,IMU_SAMPLE,1663,16630000,,0,
16640000,IMU_SAMPLE,1664,16640000,,0,
16650000,IMU_SAMPLE,1665,16650000,,0,
16660000,IMU_SAMPLE,1666,16660000,,0,
16670000,IMU_SAMPLE,1667,16670000,,0,
16680000,IMU_SAMPLE,1668,16680000,,0,
16690000,IMU_SAMPLE,1669,16690000,,0,
16700000,IMU_SAMPLE,1670,16700000,,0,
16710000,IMU_SAMPLE,1671,16710000,,0,
16720000,IMU_SAMPLE,1672,16720000,,0,
16730000,IMU_SAMPLE,1673,16730000,,0,
16740000,IMU_SAMPLE,1674,16740000,,0,
16750000,IMU_SAMPLE,1675,16750000,,0,
16760000,IMU_SAMPLE,1676,16760000,,0,
16770000,IMU_SAMPLE,1677,16770000,,0,
16780000,IMU_SAMPLE,1678,16780000,,0,
16790000,IMU_SAMPLE,1679,16790000,,0,
16800000,IMU_SAMPLE,1680,16800000,,0,
16810000,IMU_SAMPLE,1681,16810000,,0,
16820000,IMU_SAMPLE,1682,16820000,,0,
16830000,IMU_SAMPLE,1683,16830000,,0,
16840000,IMU_SAMPLE,1684,16840000,,0,
16850000,IMU_SAMPLE,1685,16850000,,0,
16860000,IMU_SAMPLE,1686,16860000,,0,
16870000,IMU_SAMPLE,1687,16870000,,0,
16880000,IMU_SAMPLE,1688,16880000,,0,
16890000,IMU_SAMPLE,1689,16890000,,0,
16900000,IMU_SAMPLE,1690,16900000,,0,
16910000,IMU_SAMPLE,1691,16910000,,0,
16920000,IMU_SAMPLE,1692,16920000,,0,
16930000,IMU_SAMPLE,1693,16930000,,0,
16940000,IMU_SAMPLE,1694,16940000,,0,
16950000,IMU_SAMPLE,1695,16950000,,0,
16960000,IMU_SAMPLE,1696,16960000,,0,
16970000,IMU_SAMPLE,1697,16970000,,0,
16980000,IMU_SAMPLE,1698,16980000,,0,
16990000,IMU_SAMPLE,1699,16990000,,0,
17000000,PPS_EDGE,1700,17000000,17000543,1,
17010000,IMU_SAMPLE,1701,17010000,,0,
17020000,IMU_SAMPLE,1702,17020000,,0,
17030000,IMU_SAMPLE,1703,17030000,,0,
17040000,IMU_SAMPLE,1704,17040000,,0,
17050000,IMU_SAMPLE,1705,17050000,,0,
17060000,IMU_SAMPLE,1706,17060000,,0,
17070000,IMU_SAMPLE,1707,17070000,,0,
17080000,IMU_SAMPLE,1708,17080000,,0,
17090000,IMU_SAMPLE,1709,17090000,,0,
17100000,IMU_SAMPLE,1710,17100000,,0,
17110000,IMU_SAMPLE,1711,17110000,,0,
17120000,IMU_SAMPLE,1712,17120000,,0,
17130000,IMU_SAMPLE,1713,17130000,,0,
17140000,IMU_SAMPLE,1714,17140000,,0,
17150000,IMU_SAMPLE,1715,17150000,,0,
17160000,IMU_SAMPLE,1716,17160000,,0,
17170000,IMU_SAMPLE,1717,17170000,,0,
17180000,IMU_SAMPLE,1718,17180000,,0,
17190000,IMU_SAMPLE,1719,17190000,,0,
17200000,IMU_SAMPLE,1720,17200000,,0,
17210000,IMU_SAMPLE,1721,17210000,,0,
17220000,IMU_SAMPLE,1722,17220000,,0,
17230000,IMU_SAMPLE,1723,17230000,,0,
17240000,IMU_SAMPLE,1724,17240000,,0,
17250000,IMU_SAMPLE,1725,17250000,,0,
17260000,IMU_SAMPLE,1726,17260000,,0,
17270000,IMU_SAMPLE,1727,17270000,,0,
17280000,IMU_SAMPLE,1728,17280000,,0,
17290000,IMU_SAMPLE,1729,17290000,,0,
17300000,IMU_SAMPLE,1730,17300000,,0,
17310000,IMU_SAMPLE,1731,17310000,,0,
17320000,IMU_SAMPLE,1732,17320000,,0,
17330000,IMU_SAMPLE,1733,17330000,,0,
17340000,IMU_SAMPLE,1734,17340000,,0,
17350000,IMU_SAMPLE,1735,17350000,,0,
17360000,IMU_SAMPLE,1736,17360000,,0,
17370000,IMU_SAMPLE,1737,17370000,,0,
17380000,IMU_SAMPLE,1738,17380000,,0,
17390000,IMU_SAMPLE,1739,17390000,,0,
17400000,IMU_SAMPLE,1740,17400000,,0,
17410000,IMU_SAMPLE,1741,17410000,,0,
17420000,IMU_SAMPLE,1742,17420000,,0,
17430000,IMU_SAMPLE,1743,17430000,,0,
17440000,IMU_SAMPLE,1744,17440000,,0,
17450000,IMU_SAMPLE,1745,17450000,,0,
17460000,IMU_SAMPLE,1746,17460000,,0,
17470000,IMU_SAMPLE,1747,17470000,,0,
17480000,IMU_SAMPLE,1748,17480000,,0,
17490000,IMU_SAMPLE,1749,17490000,,0,
17500000,IMU_SAMPLE,1750,17500000,,0,
17510000,IMU_SAMPLE,1751,17510000,,0,
17520000,IMU_SAMPLE,1752,17520000,,0,
17530000,IMU_SAMPLE,1753,17530000,,0,
17540000,IMU_SAMPLE,1754,17540000,,0,
17550000,IMU_SAMPLE,1755,17550000,,0,
17560000,IMU_SAMPLE,1756,17560000,,0,
17570000,IMU_SAMPLE,1757,17570000,,0,
17580000,IMU_SAMPLE,1758,17580000,,0,
17590000,IMU_SAMPLE,1759,17590000,,0,
17600000,IMU_SAMPLE,1760,17600000,,0,
17610000,IMU_SAMPLE,1761,17610000,,0,
17620000,IMU_SAMPLE,1762,17620000,,0,
17630000,IMU_SAMPLE,1763,17630000,,0,
17640000,IMU_SAMPLE,1764,17640000,,0,
17650000,IMU_SAMPLE,1765,17650000,,0,
17660000,IMU_SAMPLE,1766,17660000,,0,
17670000,IMU_SAMPLE,1767,17670000,,0,
17680000,IMU_SAMPLE,1768,17680000,,0,
17690000,IMU_SAMPLE,1769,17690000,,0,
17700000,IMU_SAMPLE,1770,17700000,,0,
17710000,IMU_SAMPLE,1771,17710000,,0,
17720000,IMU_SAMPLE,1772,17720000,,0,
17730000,IMU_SAMPLE,1773,17730000,,0,
17740000,IMU_SAMPLE,1774,17740000,,0,
17750000,IMU_SAMPLE,1775,17750000,,0,
17760000,IMU_SAMPLE,1776,17760000,,0,
17770000,IMU_SAMPLE,1777,17770000,,0,
17780000,IMU_SAMPLE,1778,17780000,,0,
17790000,IMU_SAMPLE,1779,17790000,,0,
17800000,IMU_SAMPLE,1780,17800000,,0,
17810000,IMU_SAMPLE,1781,17810000,,0,
17820000,IMU_SAMPLE,1782,17820000,,0,
17830000,IMU_SAMPLE,1783,17830000,,0,
17840000,IMU_SAMPLE,1784,17840000,,0,
17850000,IMU_SAMPLE,1785,17850000,,0,
17860000,IMU_SAMPLE,1786,17860000,,0,
17870000,IMU_SAMPLE,1787,17870000,,0,
17880000,IMU_SAMPLE,1788,17880000,,0,
17890000,IMU_SAMPLE,1789,17890000,,0,
17900000,IMU_SAMPLE,1790,17900000,,0,
17910000,IMU_SAMPLE,1791,17910000,,0,
17920000,IMU_SAMPLE,1792,17920000,,0,
17930000,IMU_SAMPLE,1793,17930000,,0,
17940000,IMU_SAMPLE,1794,17940000,,0,
17950000,IMU_SAMPLE,1795,17950000,,0,
17960000,IMU_SAMPLE,1796,17960000,,0,
17970000,IMU_SAMPLE,1797,17970000,,0,
17980000,IMU_SAMPLE,1798,17980000,,0,
17990000,IMU_SAMPLE,1799,17990000,,0,
18000000,PPS_EDGE,1800,18000000,18000541,1,
18010000,IMU_SAMPLE,1801,18010000,,0,
18020000,IMU_SAMPLE,1802,18020000,,0,
18030000,IMU_SAMPLE,1803,18030000,,0,
18040000,IMU_SAMPLE,1804,18040000,,0,
18050000,IMU_SAMPLE,1805,18050000,,0,
18060000,IMU_SAMPLE,1806,18060000,,0,
18070000,IMU_SAMPLE,1807,18070000,,0,
18080000,IMU_SAMPLE,1808,18080000,,0,
18090000,IMU_SAMPLE,1809,18090000,,0,
18100000,IMU_SAMPLE,1810,18100000,,0,
18110000,IMU_SAMPLE,1811,18110000,,0,
18120000,IMU_SAMPLE,1812,18120000,,0,
18130000,IMU_SAMPLE,1813,18130000,,0,
18140000,IMU_SAMPLE,1814,18140000,,0,
18150000,IMU_SAMPLE,1815,18150000,,0,
18160000,IMU_SAMPLE,1816,18160000,,0,
18170000,IMU_SAMPLE,1817,18170000,,0,
18180000,IMU_SAMPLE,1818,18180000,,0,
18190000,IMU_SAMPLE,1819,18190000,,0,
18200000,IMU_SAMPLE,1820,18200000,,0,
18210000,IMU_SAMPLE,1821,18210000,,0,
18220000,IMU_SAMPLE,1822,18220000,,0,
18230000,IMU_SAMPLE,1823,18230000,,0,
18240000,IMU_SAMPLE,1824,18240000,,0,
18250000,IMU_SAMPLE,1825,18250000,,0,
18260000,IMU_SAMPLE,1826,18260000,,0,
18270000,IMU_SAMPLE,1827,18270000,,0,
18280000,IMU_SAMPLE,1828,18280000,,0,
18290000,IMU_SAMPLE,1829,18290000,,0,
18300000,IMU_SAMPLE,1830,18300000,,0,
18310000,IMU_SAMPLE,1831,18310000,,0,
18320000,IMU_SAMPLE,1832,18320000,,0,
18330000,IMU_SAMPLE,1833,18330000,,0,
18340000,IMU_SAMPLE,1834,18340000,,0,
18350000,IMU_SAMPLE,1835,18350000,,0,
18360000,IMU_SAMPLE,1836,18360000,,0,
18370000,IMU_SAMPLE,1837,18370000,,0,
18380000,IMU_SAMPLE,1838,18380000,,0,
18390000,IMU_SAMPLE,1839,18390000,,0,
18400000,IMU_SAMPLE,1840,18400000,,0,
18410000,IMU_SAMPLE,1841,18410000,,0,
18420000,IMU_SAMPLE,1842,18420000,,0,
18430000,IMU_SAMPLE,1843,18430000,,0,
18440000,IMU_SAMPLE,1844,18440000,,0,
18450000,IMU_SAMPLE,1845,18450000,,0,
18460000,IMU_SAMPLE,1846,18460000,,0,
18470000,IMU_SAMPLE,1847,18470000,,0,
18480000,IMU_SAMPLE,1848,18480000,,0,
18490000,IMU_SAMPLE,1849,18490000,,0,
18500000,IMU_SAMPLE,1850,18500000,,0,
18510000,IMU_SAMPLE,1851,18510000,,0,
18520000,IMU_SAMPLE,1852,18520000,,0,
18530000,IMU_SAMPLE,1853,18530000,,0,
18540000,IMU_SAMPLE,1854,18540000,,0,
18550000,IMU_SAMPLE,1855,18550000,,0,
18560000,IMU_SAMPLE,1856,18560000,,0,
18570000,IMU_SAMPLE,1857,18570000,,0,
18580000,IMU_SAMPLE,1858,18580000,,0,
18590000,IMU_SAMPLE,1859,18590000,,0,
18600000,IMU_SAMPLE,1860,18600000,,0,
18610000,IMU_SAMPLE,1861,18610000,,0,
18620000,IMU_SAMPLE,1862,18620000,,0,
18630000,IMU_SAMPLE,1863,18630000,,0,
18640000,IMU_SAMPLE,1864,18640000,,0,
18650000,IMU_SAMPLE,1865,18650000,,0,
18660000,IMU_SAMPLE,1866,18660000,,0,
18670000,IMU_SAMPLE,1867,18670000,,0,
18680000,IMU_SAMPLE,1868,18680000,,0,
18690000,IMU_SAMPLE,1869,18690000,,0,
18700000,IMU_SAMPLE,1870,18700000,,0,
18710000,IMU_SAMPLE,1871,18710000,,0,
18720000,IMU_SAMPLE,1872,18720000,,0,
18730000,IMU_SAMPLE,1873,18730000,,0,
18740000,IMU_SAMPLE,1874,18740000,,0,
18750000,IMU_SAMPLE,1875,18750000,,0,
18760000,IMU_SAMPLE,1876,18760000,,0,
18770000,IMU_SAMPLE,1877,18770000,,0,
18780000,IMU_SAMPLE,1878,18780000,,0,
18790000,IMU_SAMPLE,1879,18790000,,0,
18800000,IMU_SAMPLE,1880,18800000,,0,
18810000,IMU_SAMPLE,1881,18810000,,0,
18820000,IMU_SAMPLE,1882,18820000,,0,
18830000,IMU_SAMPLE,1883,18830000,,0,
18840000,IMU_SAMPLE,1884,18840000,,0,
18850000,IMU_SAMPLE,1885,18850000,,0,
18860000,IMU_SAMPLE,1886,18860000,,0,
18870000,IMU_SAMPLE,1887,18870000,,0,
18880000,IMU_SAMPLE,1888,18880000,,0,
18890000,IMU_SAMPLE,1889,18890000,,0,
18900000,IMU_SAMPLE,1890,18900000,,0,
18910000,IMU_SAMPLE,1891,18910000,,0,
18920000,IMU_SAMPLE,1892,18920000,,0,
18930000,IMU_SAMPLE,1893,18930000,,0,
18940000,IMU_SAMPLE,1894,18940000,,0,
18950000,IMU_SAMPLE,1895,18950000,,0,
18960000,IMU_SAMPLE,1896,18960000,,0,
18970000,IMU_SAMPLE,1897,18970000,,0,
18980000,IMU_SAMPLE,1898,18980000,,0,
18990000,IMU_SAMPLE,1899,18990000,,0,
19000000,PPS_EDGE,1900,19000000,19000593,1,
19010000,IMU_SAMPLE,1901,19010000,,0,
19020000,IMU_SAMPLE,1902,19020000,,0,
19030000,IMU_SAMPLE,1903,19030000,,0,
19040000,IMU_SAMPLE,1904,19040000,,0,
19050000,IMU_SAMPLE,1905,19050000,,0,
19060000,IMU_SAMPLE,1906,19060000,,0,
19070000,IMU_SAMPLE,1907,19070000,,0,
19080000,IMU_SAMPLE,1908,19080000,,0,
19090000,IMU_SAMPLE,1909,19090000,,0,
19100000,IMU_SAMPLE,1910,19100000,,0,
19110000,IMU_SAMPLE,1911,19110000,,0,
19120000,IMU_SAMPLE,1912,19120000,,0,
19130000,IMU_SAMPLE,1913,19130000,,0,
19140000,IMU_SAMPLE,1914,19140000,,0,
19150000,IMU_SAMPLE,1915,19150000,,0,
19160000,IMU_SAMPLE,1916,19160000,,0,
19170000,IMU_SAMPLE,1917,19170000,,0,
19180000,IMU_SAMPLE,1918,19180000,,0,
19190000,IMU_SAMPLE,1919,19190000,,0,
19200000,IMU_SAMPLE,1920,19200000,,0,
19210000,IMU_SAMPLE,1921,19210000,,0,
19220000,IMU_SAMPLE,1922,19220000,,0,
19230000,IMU_SAMPLE,1923,19230000,,0,
19240000,IMU_SAMPLE,1924,19240000,,0,
19250000,IMU_SAMPLE,1925,19250000,,0,
19260000,IMU_SAMPLE,1926,19260000,,0,
19270000,IMU_SAMPLE,1927,19270000,,0,
19280000,IMU_SAMPLE,1928,19280000,,0,
19290000,IMU_SAMPLE,1929,19290000,,0,
19300000,IMU_SAMPLE,1930,19300000,,0,
19310000,IMU_SAMPLE,1931,19310000,,0,
19320000,IMU_SAMPLE,1932,19320000,,0,
19330000,IMU_SAMPLE,1933,19330000,,0,
19340000,IMU_SAMPLE,1934,19340000,,0,
19350000,IMU_SAMPLE,1935,19350000,,0,
19360000,IMU_SAMPLE,1936,19360000,,0,
19370000,IMU_SAMPLE,1937,19370000,,0,
19380000,IMU_SAMPLE,1938,19380000,,0,
19390000,IMU_SAMPLE,1939,19390000,,0,
19400000,IMU_SAMPLE,1940,19400000,,0,
19410000,IMU_SAMPLE,1941,19410000,,0,
19420000,IMU_SAMPLE,1942,19420000,,0,
19430000,IMU_SAMPLE,1943,19430000,,0,
19440000,IMU_SAMPLE,1944,19440000,,0,
19450000,IMU_SAMPLE,1945,19450000,,0,
19460000,IMU_SAMPLE,1946,19460000,,0,
19470000,IMU_SAMPLE,1947,19470000,,0,
19480000,IMU_SAMPLE,1948,19480000,,0,
19490000,IMU_SAMPLE,1949,19490000,,0,
19500000,IMU_SAMPLE,1950,19500000,,0,
19510000,IMU_SAMPLE,1951,19510000,,0,
19520000,IMU_SAMPLE,1952,19520000,,0,
19530000,IMU_SAMPLE,1953,19530000,,0,
19540000,IMU_SAMPLE,1954,19540000,,0,
19550000,IMU_SAMPLE,1955,19550000,,0,
19560000,IMU_SAMPLE,1956,19560000,,0,
19570000,IMU_SAMPLE,1957,19570000,,0,
19580000,IMU_SAMPLE,1958,19580000,,0,
19590000,IMU_SAMPLE,1959,19590000,,0,
19600000,IMU_SAMPLE,1960,19600000,,0,
19610000,IMU_SAMPLE,1961,19610000,,0,
19620000,IMU_SAMPLE,1962,19620000,,0,
19630000,IMU_SAMPLE,1963,19630000,,0,
19640000,IMU_SAMPLE,1964,19640000,,0,
19650000,IMU_SAMPLE,1965,19650000,,0,
19660000,IMU_SAMPLE,1966,19660000,,0,
19670000,IMU_SAMPLE,1967,19670000,,0,
19680000,IMU_SAMPLE,1968,19680000,,0,
19690000,IMU_SAMPLE,1969,19690000,,0,
19700000,IMU_SAMPLE,1970,19700000,,0,
19710000,IMU_SAMPLE,1971,19710000,,0,
19720000,IMU_SAMPLE,1972,19720000,,0,
19730000,IMU_SAMPLE,1973,19730000,,0,
19740000,IMU_SAMPLE,1974,19740000,,0,
19750000,IMU_SAMPLE,1975,19750000,,0,
19760000,IMU_SAMPLE,1976,19760000,,0,
19770000,IMU_SAMPLE,1977,19770000,,0,
19780000,IMU_SAMPLE,1978,19780000,,0,
19790000,IMU_SAMPLE,1979,19790000,,0,
19800000,IMU_SAMPLE,1980,19800000,,0,
19810000,IMU_SAMPLE,1981,19810000,,0,
19820000,IMU_SAMPLE,1982,19820000,,0,
19830000,IMU_SAMPLE,1983,19830000,,0,
19840000,IMU_SAMPLE,1984,19840000,,0,
19850000,IMU_SAMPLE,1985,19850000,,0,
19860000,IMU_SAMPLE,1986,19860000,,0,
19870000,IMU_SAMPLE,1987,19870000,,0,
19880000,IMU_SAMPLE,1988,19880000,,0,
19890000,IMU_SAMPLE,1989,19890000,,0,
19900000,IMU_SAMPLE,1990,19900000,,0,
19910000,IMU_SAMPLE,1991,19910000,,0,
19920000,IMU_SAMPLE,1992,19920000,,0,
19930000,IMU_SAMPLE,1993,19930000,,0,
19940000,IMU_SAMPLE,1994,19940000,,0,
19950000,IMU_SAMPLE,1995,19950000,,0,
19960000,IMU_SAMPLE,1996,19960000,,0,
19970000,IMU_SAMPLE,1997,19970000,,0,
19980000,IMU_SAMPLE,1998,19980000,,0,
19990000,IMU_SAMPLE,1999,19990000,,0,
20000000,PPS_EDGE,2000,20000000,20000600,1,
20010000,IMU_SAMPLE,2001,20010000,,0,
20020000,IMU_SAMPLE,2002,20020000,,0,
20030000,IMU_SAMPLE,2003,20030000,,0,
20040000,IMU_SAMPLE,2004,20040000,,0,
20050000,IMU_SAMPLE,2005,20050000,,0,
20060000,IMU_SAMPLE,2006,20060000,,0,
20070000,IMU_SAMPLE,2007,20070000,,0,
20080000,IMU_SAMPLE,2008,20080000,,0,
20090000,IMU_SAMPLE,2009,20090000,,0,
20100000,IMU_SAMPLE,2010,20100000,,0,
20110000,IMU_SAMPLE,2011,20110000,,0,
20120000,IMU_SAMPLE,2012,20120000,,0,
20130000,IMU_SAMPLE,2013,20130000,,0,
20140000,IMU_SAMPLE,2014,20140000,,0,
20150000,IMU_SAMPLE,2015,20150000,,0,
20160000,IMU_SAMPLE,2016,20160000,,0,
20170000,IMU_SAMPLE,2017,20170000,,0,
20180000,IMU_SAMPLE,2018,20180000,,0,
20190000,IMU_SAMPLE,2019,20190000,,0,
20200000,IMU_SAMPLE,2020,20200000,,0,
20210000,IMU_SAMPLE,2021,20210000,,0,
20220000,IMU_SAMPLE,2022,20220000,,0,
20230000,IMU_SAMPLE,2023,20230000,,0,
20240000,IMU_SAMPLE,2024,20240000,,0,
20250000,IMU_SAMPLE,2025,20250000,,0,
20260000,IMU_SAMPLE,2026,20260000,,0,
20270000,IMU_SAMPLE,2027,20270000,,0,
20280000,IMU_SAMPLE,2028,20280000,,0,
20290000,IMU_SAMPLE,2029,20290000,,0,
20300000,IMU_SAMPLE,2030,20300000,,0,
20310000,IMU_SAMPLE,2031,20310000,,0,
20320000,IMU_SAMPLE,2032,20320000,,0,
20330000,IMU_SAMPLE,2033,20330000,,0,
20340000,IMU_SAMPLE,2034,20340000,,0,
20350000,IMU_SAMPLE,2035,20350000,,0,
20360000,IMU_SAMPLE,2036,20360000,,0,
20370000,IMU_SAMPLE,2037,20370000,,0,
20380000,IMU_SAMPLE,2038,20380000,,0,
20390000,IMU_SAMPLE,2039,20390000,,0,
20400000,IMU_SAMPLE,2040,20400000,,0,
20410000,IMU_SAMPLE,2041,20410000,,0,
20420000,IMU_SAMPLE,2042,20420000,,0,
20430000,IMU_SAMPLE,2043,20430000,,0,
20440000,IMU_SAMPLE,2044,20440000,,0,
20450000,IMU_SAMPLE,2045,20450000,,0,
20460000,IMU_SAMPLE,2046,20460000,,0,
20470000,IMU_SAMPLE,2047,20470000,,0,
20480000,IMU_SAMPLE,2048,20480000,,0,
20490000,IMU_SAMPLE,2049,20490000,,0,
20500000,IMU_SAMPLE,2050,20500000,,0,
20510000,IMU_SAMPLE,2051,20510000,,0,
20520000,IMU_SAMPLE,2052,20520000,,0,
20530000,IMU_SAMPLE,2053,20530000,,0,
20540000,IMU_SAMPLE,2054,20540000,,0,
20550000,IMU_SAMPLE,2055,20550000,,0,
20560000,IMU_SAMPLE,2056,20560000,,0,
20570000,IMU_SAMPLE,2057,20570000,,0,
20580000,IMU_SAMPLE,2058,20580000,,0,
20590000,IMU_SAMPLE,2059,20590000,,0,
20600000,IMU_SAMPLE,2060,20600000,,0,
20610000,IMU_SAMPLE,2061,20610000,,0,
20620000,IMU_SAMPLE,2062,20620000,,0,
20630000,IMU_SAMPLE,2063,20630000,,0,
20640000,IMU_SAMPLE,2064,20640000,,0,
20650000,IMU_SAMPLE,2065,20650000,,0,
20660000,IMU_SAMPLE,2066,20660000,,0,
20670000,IMU_SAMPLE,2067,20670000,,0,
20680000,IMU_SAMPLE,2068,20680000,,0,
20690000,IMU_SAMPLE,2069,20690000,,0,
20700000,IMU_SAMPLE,2070,20700000,,0,
20710000,IMU_SAMPLE,2071,20710000,,0,
20720000,IMU_SAMPLE,2072,20720000,,0,
20730000,IMU_SAMPLE,2073,20730000,,0,
20740000,IMU_SAMPLE,2074,20740000,,0,
20750000,IMU_SAMPLE,2075,20750000,,0,
20760000,IMU_SAMPLE,2076,20760000,,0,
20770000,IMU_SAMPLE,2077,20770000,,0,
20780000,IMU_SAMPLE,2078,20780000,,0,
20790000,IMU_SAMPLE,2079,20790000,,0,
20800000,IMU_SAMPLE,2080,20800000,,0,
20810000,IMU_SAMPLE,2081,20810000,,0,
20820000,IMU_SAMPLE,2082,20820000,,0,
20830000,IMU_SAMPLE,2083,20830000,,0,
20840000,IMU_SAMPLE,2084,20840000,,0,
20850000,IMU_SAMPLE,2085,20850000,,0,
20860000,IMU_SAMPLE,2086,20860000,,0,
20870000,IMU_SAMPLE,2087,20870000,,0,
20880000,IMU_SAMPLE,2088,20880000,,0,
20890000,IMU_SAMPLE,2089,20890000,,0,
20900000,IMU_SAMPLE,2090,20900000,,0,
20910000,IMU_SAMPLE,2091,20910000,,0,
20920000,IMU_SAMPLE,2092,20920000,,0,
20930000,IMU_SAMPLE,2093,20930000,,0,
20940000,IMU_SAMPLE,2094,20940000,,0,
20950000,IMU_SAMPLE,2095,20950000,,0,
20960000,IMU_SAMPLE,2096,20960000,,0,
20970000,IMU_SAMPLE,2097,20970000,,0,
20980000,IMU_SAMPLE,2098,20980000,,0,
20990000,IMU_SAMPLE,2099,20990000,,0,
21000000,PPS_EDGE,2100,21000000,21000654,1,
21010000,IMU_SAMPLE,2101,21010000,,0,
21020000,IMU_SAMPLE,2102,21020000,,0,
21030000,IMU_SAMPLE,2103,21030000,,0,
21040000,IMU_SAMPLE,2104,21040000,,0,
21050000,IMU_SAMPLE,2105,21050000,,0,
21060000,IMU_SAMPLE,2106,21060000,,0,
21070000,IMU_SAMPLE,2107,21070000,,0,
21080000,IMU_SAMPLE,2108,21080000,,0,
21090000,IMU_SAMPLE,2109,21090000,,0,
21100000,IMU_SAMPLE,2110,21100000,,0,
21110000,IMU_SAMPLE,2111,21110000,,0,
21120000,IMU_SAMPLE,2112,21120000,,0,
21130000,IMU_SAMPLE,2113,21130000,,0,
21140000,IMU_SAMPLE,2114,21140000,,0,
21150000,IMU_SAMPLE,2115,21150000,,0,
21160000,IMU_SAMPLE,2116,21160000,,0,
21170000,IMU_SAMPLE,2117,21170000,,0,
21180000,IMU_SAMPLE,2118,21180000,,0,
21190000,IMU_SAMPLE,2119,21190000,,0,
21200000,IMU_SAMPLE,2120,21200000,,0,
21210000,IMU_SAMPLE,2121,21210000,,0,
21220000,IMU_SAMPLE,2122,21220000,,0,
21230000,IMU_SAMPLE,2123,21230000,,0,
21240000,IMU_SAMPLE,2124,21240000,,0,
21250000,IMU_SAMPLE,2125,21250000,,0,
21260000,IMU_SAMPLE,2126,21260000,,0,
21270000,IMU_SAMPLE,2127,21270000,,0,
21280000,IMU_SAMPLE,2128,21280000,,0,
21290000,IMU_SAMPLE,2129,21290000,,0,
21300000,IMU_SAMPLE,2130,21300000,,0,
21310000,IMU_SAMPLE,2131,21310000,,0,
21320000,IMU_SAMPLE,2132,21320000,,0,
21330000,IMU_SAMPLE,2133,21330000,,0,
21340000,IMU_SAMPLE,2134,21340000,,0,
21350000,IMU_SAMPLE,2135,21350000,,0,
21360000,IMU_SAMPLE,2136,21360000,,0,
21370000,IMU_SAMPLE,2137,21370000,,0,
21380000,IMU_SAMPLE,2138,21380000,,0,
21390000,IMU_SAMPLE,2139,21390000,,0,
21400000,IMU_SAMPLE,2140,21400000,,0,
21410000,IMU_SAMPLE,2141,21410000,,0,
21420000,IMU_SAMPLE,2142,21420000,,0,
21430000,IMU_SAMPLE,2143,21430000,,0,
21440000,IMU_SAMPLE,2144,21440000,,0,
21450000,IMU_SAMPLE,2145,21450000,,0,
21460000,IMU_SAMPLE,2146,21460000,,0,
21470000,IMU_SAMPLE,2147,21470000,,0,
21480000,IMU_SAMPLE,2148,21480000,,0,
21490000,IMU_SAMPLE,2149,21490000,,0,
21500000,IMU_SAMPLE,2150,21500000,,0,
21510000,IMU_SAMPLE,2151,21510000,,0,
21520000,IMU_SAMPLE,2152,21520000,,0,
21530000,IMU_SAMPLE,2153,21530000,,0,
21540000,IMU_SAMPLE,2154,21540000,,0,
21550000,IMU_SAMPLE,2155,21550000,,0,
21560000,IMU_SAMPLE,2156,21560000,,0,
21570000,IMU_SAMPLE,2157,21570000,,0,
21580000,IMU_SAMPLE,2158,21580000,,0,
21590000,IMU_SAMPLE,2159,21590000,,0,
21600000,IMU_SAMPLE,2160,21600000,,0,
21610000,IMU_SAMPLE,2161,21610000,,0,
21620000,IMU_SAMPLE,2162,21620000,,0,
21630000,IMU_SAMPLE,2163,21630000,,0,
21640000,IMU_SAMPLE,2164,21640000,,0,
21650000,IMU_SAMPLE,2165,21650000,,0,
21660000,IMU_SAMPLE,2166,21660000,,0,
21670000,IMU_SAMPLE,2167,21670000,,0,
21680000,IMU_SAMPLE,2168,21680000,,0,
21690000,IMU_SAMPLE,2169,21690000,,0,
21700000,IMU_SAMPLE,2170,21700000,,0,
21710000,IMU_SAMPLE,2171,21710000,,0,
21720000,IMU_SAMPLE,2172,21720000,,0,
21730000,IMU_SAMPLE,2173,21730000,,0,
21740000,IMU_SAMPLE,2174,21740000,,0,
21750000,IMU_SAMPLE,2175,21750000,,0,
21760000,IMU_SAMPLE,2176,21760000,,0,
21770000,IMU_SAMPLE,2177,21770000,,0,
21780000,IMU_SAMPLE,2178,21780000,,0,
21790000,IMU_SAMPLE,2179,21790000,,0,
21800000,IMU_SAMPLE,2180,21800000,,0,
21810000,IMU_SAMPLE,2181,21810000,,0,
21820000,IMU_SAMPLE,2182,21820000,,0,
21830000,IMU_SAMPLE,2183,21830000,,0,
21840000,IMU_SAMPLE,2184,21840000,,0,
21850000,IMU_SAMPLE,2185,21850000,,0,
21860000,IMU_SAMPLE,2186,21860000,,0,
21870000,IMU_SAMPLE,2187,21870000,,0,
21880000,IMU_SAMPLE,2188,21880000,,0,
21890000,IMU_SAMPLE,2189,21890000,,0,
21900000,IMU_SAMPLE,2190,21900000,,0,
21910000,IMU_SAMPLE,2191,21910000,,0,
